posttyp;periodtyp;år;månad;datum;besöksmål;besökstyp;vuxen;barn;student;pensionär;medlem;rabatt;fri_vuxen;skola;skola_barn;konferens;grupp;total;belopp;intäktstyp;kommun;skolnivå;gruppkategori;betalkategori;betald;dagsrapport;notering
skolbesök;månad;2025;Apr;;kulturenilund;vbesok;;;;;;;;27;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;60;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2025;Jun;;kulturenilund;vbesok;;;;;;;;26;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2025;Jul;;kulturenilund;vbesok;;;;;;;;20;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2025;Sep;;kulturenilund;vbesok;;;;;;;;119;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2025;Okt;;kulturenilund;vbesok;;;;;;;;36;nej;;;;;;Kristianstad;Högskola, universitet;;nej;;;
skolbesök;månad;2025;Okt;;kulturenilund;vbesok;;;;;;;;37;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2025;Nov;;kulturenilund;vbesok;;;;;;;;82;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2025;Nov;;kulturenilund;vbesok;;;;;;;;74;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2025;Dec;;kulturenilund;vbesok;;;;;;;;61;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2026;Jan;;kulturenilund;vbesok;;;;;;;;41;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2026;Jan;;kulturenilund;vbesok;;;;;;;;45;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2026;Feb;;kulturenilund;vbesok;;;;;;;;17;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2026;Feb;;kulturenilund;vbesok;;;;;;;;72;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2026;Mar;;kulturenilund;vbesok;;;;;;;;50;nej;;;;;;Lomma;Högskola, universitet;;nej;;;
skolbesök;månad;2026;Mar;;kulturenilund;vbesok;;;;;;;;20;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2026;Mar;;kulturenilund;vbesok;;;;;;;;6;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;19;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;35;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;18;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;20;nej;;;;;;Hörby;Vuxenutbildning;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;282;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;4;nej;;;;;;Sjöbo;Vuxenutbildning;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;16;nej;;;;;;Svedala;Vuxenutbildning;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;4;nej;;;;;;Tomelilla;Vuxenutbildning;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;1;nej;;;;;;Övrigt;Vuxenutbildning;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;55;nej;;;;;;Eslöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;31;nej;;;;;;Kristianstad;Vuxenutbildning;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;15;nej;;;;;;Landskrona;Vuxenutbildning;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;69;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;57;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;54;nej;;;;;;Simrishamn;Vuxenutbildning;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;20;nej;;;;;;Ystad;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Jan;;kulturenilund;vbesok;;;;;;;;9;nej;;;;;;Kristianstad;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Jan;;kulturenilund;vbesok;;;;;;;;19;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Jan;;kulturenilund;vbesok;;;;;;;;11;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;15;nej;;;;;;Burlöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;17;nej;;;;;;Helsingborg;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;6;nej;;;;;;Hässleholm;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;181;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;41;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;9;nej;;;;;;Ängelholm;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;18;nej;;;;;;Eslöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;1;nej;;;;;;Kristianstad;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;263;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;37;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;15;nej;;;;;;Ängelholm;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;61;nej;;;;;;Övrigt;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;24;nej;;;;;;Hörby;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;15;nej;;;;;;Kristianstad;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;137;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;36;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;49;nej;;;;;;Sjöbo;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;10;nej;;;;;;Kristianstad;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;56;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;27;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;12;nej;;;;;;Svedala;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;6;nej;;;;;;Ängelholm;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;30;nej;;;;;;Burlöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;20;nej;;;;;;Hörby;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;53;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;71;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Jul;;kulturenilund;vbesok;;;;;;;;11;nej;;;;;;Burlöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Jul;;kulturenilund;vbesok;;;;;;;;116;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Jul;;kulturenilund;vbesok;;;;;;;;52;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Jul;;kulturenilund;vbesok;;;;;;;;7;nej;;;;;;Vellinge;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Aug;;kulturenilund;vbesok;;;;;;;;23;nej;;;;;;Eslöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Aug;;kulturenilund;vbesok;;;;;;;;16;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Aug;;kulturenilund;vbesok;;;;;;;;30;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Aug;;kulturenilund;vbesok;;;;;;;;10;nej;;;;;;Vellinge;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Aug;;kulturenilund;vbesok;;;;;;;;29;nej;;;;;;Övrigt;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;5;nej;;;;;;Kristianstad;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;238;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;7;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;26;nej;;;;;;Skurup;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;10;nej;;;;;;Kristianstad;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;246;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;9;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Nov;;kulturenilund;vbesok;;;;;;;;201;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Nov;;kulturenilund;vbesok;;;;;;;;31;nej;;;;;;Staffanstorp;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Nov;;kulturenilund;vbesok;;;;;;;;12;nej;;;;;;Östra Göinge;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Dec;;kulturenilund;vbesok;;;;;;;;4;nej;;;;;;Eslöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Dec;;kulturenilund;vbesok;;;;;;;;147;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Dec;;kulturenilund;vbesok;;;;;;;;19;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2019;Dec;;kulturenilund;vbesok;;;;;;;;10;nej;;;;;;Staffanstorp;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Jan;;kulturenilund;vbesok;;;;;;;;22;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Jan;;kulturenilund;vbesok;;;;;;;;10;nej;;;;;;Vellinge;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Jan;;kulturenilund;vbesok;;;;;;;;28;nej;;;;;;Övrigt;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Feb;;kulturenilund;vbesok;;;;;;;;190;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Feb;;kulturenilund;vbesok;;;;;;;;19;nej;;;;;;Svedala;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Mar;;kulturenilund;vbesok;;;;;;;;30;nej;;;;;;Båstad;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Mar;;kulturenilund;vbesok;;;;;;;;305;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Apr;;kulturenilund;vbesok;;;;;;;;13;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Maj;;kulturenilund;vbesok;;;;;;;;22;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Maj;;kulturenilund;vbesok;;;;;;;;7;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Jun;;kulturenilund;vbesok;;;;;;;;27;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Jun;;kulturenilund;vbesok;;;;;;;;3;nej;;;;;;Övrigt;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Jul;;kulturenilund;vbesok;;;;;;;;5;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Aug;;kulturenilund;vbesok;;;;;;;;109;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Sep;;kulturenilund;vbesok;;;;;;;;286;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Sep;;kulturenilund;vbesok;;;;;;;;12;nej;;;;;;Övrigt;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Okt;;kulturenilund;vbesok;;;;;;;;384;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Okt;;kulturenilund;vbesok;;;;;;;;12;nej;;;;;;Svedala;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Nov;;kulturenilund;vbesok;;;;;;;;54;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2020;Dec;;kulturenilund;vbesok;;;;;;;;18;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Jan;;kulturenilund;vbesok;;;;;;;;3;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Apr;;kulturenilund;vbesok;;;;;;;;1;nej;;;;;;Lomma;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Apr;;kulturenilund;vbesok;;;;;;;;34;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Maj;;kulturenilund;vbesok;;;;;;;;25;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Maj;;kulturenilund;vbesok;;;;;;;;15;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Maj;;kulturenilund;vbesok;;;;;;;;15;nej;;;;;;Svalöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Jun;;kulturenilund;vbesok;;;;;;;;18;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Jun;;kulturenilund;vbesok;;;;;;;;10;nej;;;;;;Svedala;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Jul;;kulturenilund;vbesok;;;;;;;;19;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Aug;;kulturenilund;vbesok;;;;;;;;13;nej;;;;;;Burlöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Aug;;kulturenilund;vbesok;;;;;;;;2;nej;;;;;;Eslöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Aug;;kulturenilund;vbesok;;;;;;;;23;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Sep;;kulturenilund;vbesok;;;;;;;;15;nej;;;;;;Båstad;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Sep;;kulturenilund;vbesok;;;;;;;;69;nej;;;;;;Eslöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Sep;;kulturenilund;vbesok;;;;;;;;147;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Sep;;kulturenilund;vbesok;;;;;;;;20;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Sep;;kulturenilund;vbesok;;;;;;;;20;nej;;;;;;Svalöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Sep;;kulturenilund;vbesok;;;;;;;;9;nej;;;;;;Ängelholm;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Sep;;kulturenilund;vbesok;;;;;;;;6;nej;;;;;;Övrigt;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Okt;;kulturenilund;vbesok;;;;;;;;221;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Okt;;kulturenilund;vbesok;;;;;;;;17;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Okt;;kulturenilund;vbesok;;;;;;;;14;nej;;;;;;Skurup;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Okt;;kulturenilund;vbesok;;;;;;;;50;nej;;;;;;Övrigt;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Nov;;kulturenilund;vbesok;;;;;;;;221;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Nov;;kulturenilund;vbesok;;;;;;;;11;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Nov;;kulturenilund;vbesok;;;;;;;;10;nej;;;;;;Svalöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Nov;;kulturenilund;vbesok;;;;;;;;26;nej;;;;;;Övrigt;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Dec;;kulturenilund;vbesok;;;;;;;;14;nej;;;;;;Kristianstad;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Dec;;kulturenilund;vbesok;;;;;;;;177;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Dec;;kulturenilund;vbesok;;;;;;;;22;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Dec;;kulturenilund;vbesok;;;;;;;;35;nej;;;;;;Tomelilla;Vuxenutbildning;;nej;;;
skolbesök;månad;2021;Dec;;kulturenilund;vbesok;;;;;;;;25;nej;;;;;;Övrigt;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Jan;;kulturenilund;vbesok;;;;;;;;7;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Feb;;kulturenilund;vbesok;;;;;;;;151;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Feb;;kulturenilund;vbesok;;;;;;;;9;nej;;;;;;Tomelilla;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Mar;;kulturenilund;vbesok;;;;;;;;44;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Mar;;kulturenilund;vbesok;;;;;;;;40;nej;;;;;;Vellinge;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Mar;;kulturenilund;vbesok;;;;;;;;22;nej;;;;;;Övrigt;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Apr;;kulturenilund;vbesok;;;;;;;;10;nej;;;;;;Burlöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Apr;;kulturenilund;vbesok;;;;;;;;1;nej;;;;;;Lomma;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Apr;;kulturenilund;vbesok;;;;;;;;299;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Apr;;kulturenilund;vbesok;;;;;;;;9;nej;;;;;;Övrigt;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;32;nej;;;;;;Burlöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;103;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;36;nej;;;;;;Sjöbo;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;9;nej;;;;;;Övrigt;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;9;nej;;;;;;Burlöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;14;nej;;;;;;Helsingborg;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;64;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;51;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Jul;;kulturenilund;vbesok;;;;;;;;15;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Jul;;kulturenilund;vbesok;;;;;;;;33;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Aug;;kulturenilund;vbesok;;;;;;;;51;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Aug;;kulturenilund;vbesok;;;;;;;;11;nej;;;;;;Skurup;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Sep;;kulturenilund;vbesok;;;;;;;;1;nej;;;;;;Bromölla;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Sep;;kulturenilund;vbesok;;;;;;;;43;nej;;;;;;Burlöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Sep;;kulturenilund;vbesok;;;;;;;;121;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Okt;;kulturenilund;vbesok;;;;;;;;11;nej;;;;;;Eslöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Okt;;kulturenilund;vbesok;;;;;;;;222;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Okt;;kulturenilund;vbesok;;;;;;;;76;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Okt;;kulturenilund;vbesok;;;;;;;;36;nej;;;;;;Tomelilla;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Nov;;kulturenilund;vbesok;;;;;;;;8;nej;;;;;;Båstad;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Nov;;kulturenilund;vbesok;;;;;;;;158;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Nov;;kulturenilund;vbesok;;;;;;;;38;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Dec;;kulturenilund;vbesok;;;;;;;;134;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2022;Dec;;kulturenilund;vbesok;;;;;;;;14;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Jan;;kulturenilund;vbesok;;;;;;;;53;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Jan;;kulturenilund;vbesok;;;;;;;;12;nej;;;;;;Vellinge;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Feb;;kulturenilund;vbesok;;;;;;;;17;nej;;;;;;Kristianstad;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Feb;;kulturenilund;vbesok;;;;;;;;90;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Mar;;kulturenilund;vbesok;;;;;;;;170;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Mar;;kulturenilund;vbesok;;;;;;;;5;nej;;;;;;Vellinge;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Apr;;kulturenilund;vbesok;;;;;;;;216;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Apr;;kulturenilund;vbesok;;;;;;;;7;nej;;;;;;Skurup;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;18;nej;;;;;;Kristianstad;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;90;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;23;nej;;;;;;Hässleholm;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;21;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;28;nej;;;;;;Sjöbo;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;13;nej;;;;;;Skurup;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Jul;;kulturenilund;vbesok;;;;;;;;28;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Jul;;kulturenilund;vbesok;;;;;;;;50;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Jul;;kulturenilund;vbesok;;;;;;;;9;nej;;;;;;Vellinge;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Aug;;kulturenilund;vbesok;;;;;;;;37;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Aug;;kulturenilund;vbesok;;;;;;;;12;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Sep;;kulturenilund;vbesok;;;;;;;;3;nej;;;;;;Eslöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Sep;;kulturenilund;vbesok;;;;;;;;104;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Sep;;kulturenilund;vbesok;;;;;;;;52;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Sep;;kulturenilund;vbesok;;;;;;;;32;nej;;;;;;Övrigt;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Okt;;kulturenilund;vbesok;;;;;;;;155;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Nov;;kulturenilund;vbesok;;;;;;;;6;nej;;;;;;Eslöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Nov;;kulturenilund;vbesok;;;;;;;;117;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Nov;;kulturenilund;vbesok;;;;;;;;12;nej;;;;;;Malmö;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Nov;;kulturenilund;vbesok;;;;;;;;13;nej;;;;;;Trelleborg;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;22;nej;;;;;;Eslöv;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;8;nej;;;;;;Kristianstad;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;55;nej;;;;;;Lund;Vuxenutbildning;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;15;nej;;;;;;Svalöv;Vuxenutbildning;;nej;;;
