år;månad;besöksmål;typ;kategori;antal
2024;sep;kulturenilund;verksamhet;fri-vuxen;2670
2024;sep;kulturenilund;verksamhet;konferens;257
2024;sep;kulturenilund;verksamhet;medlem;651
2024;sep;kulturenilund;verksamhet;pensionär;778
2024;sep;kulturenilund;verksamhet;rabatt;227
2024;sep;kulturenilund;verksamhet;student;318
2024;sep;kulturenilund;anläggning;total;14952
2024;sep;kulturensostarp;kombinerat;total;3370
2024;sep;livetsmuseum;kombinerat;total;1618
2024;sep;hokeriet;kombinerat;total;600
2024;sep;tegnermuseet;kombinerat;total;326
2024;sep;bosjokloster;kombinerat;total;20
2024;okt;kulturenilund;verksamhet;vuxen;2233
2024;okt;kulturenilund;verksamhet;barn;1904
2024;okt;kulturenilund;verksamhet;fri-vuxen;286
2024;okt;kulturenilund;verksamhet;konferens;254
2024;okt;kulturenilund;verksamhet;medlem;737
2024;okt;kulturenilund;verksamhet;pensionär;672
2024;okt;kulturenilund;verksamhet;rabatt;224
2024;okt;kulturenilund;verksamhet;student;339
2024;okt;kulturenilund;anläggning;total;11340
2024;okt;kulturensostarp;kombinerat;total;1269
2024;okt;livetsmuseum;kombinerat;total;1664
2024;okt;hokeriet;kombinerat;total;458
2024;okt;tegnermuseet;kombinerat;total;286
2024;okt;bosjokloster;kombinerat;total;20
2024;nov;kulturenilund;verksamhet;vuxen;2747
2024;nov;kulturenilund;verksamhet;barn;2223
2024;nov;kulturenilund;verksamhet;fri-vuxen;549
2024;nov;kulturenilund;verksamhet;konferens;679
2024;nov;kulturenilund;verksamhet;medlem;1952
2024;nov;kulturenilund;verksamhet;pensionär;894
2024;nov;kulturenilund;verksamhet;rabatt;122
2024;nov;kulturenilund;verksamhet;student;976
2024;nov;kulturenilund;anläggning;total;17021
2024;nov;kulturensostarp;kombinerat;total;1016
2024;nov;livetsmuseum;kombinerat;total;1319
2024;nov;hokeriet;kombinerat;total;560
2024;nov;tegnermuseet;kombinerat;total;71
2024;nov;bosjokloster;kombinerat;total;20
2024;dec;kulturenilund;verksamhet;vuxen;2642
2024;dec;kulturenilund;verksamhet;barn;2283
2024;dec;kulturenilund;verksamhet;fri-vuxen;391
2024;dec;kulturenilund;verksamhet;konferens;9
2024;dec;kulturenilund;verksamhet;medlem;1976
2024;dec;kulturenilund;verksamhet;pensionär;712
2024;dec;kulturenilund;verksamhet;rabatt;197
2024;dec;kulturenilund;verksamhet;student;686
2024;dec;kulturenilund;anläggning;total;14843
2024;dec;kulturensostarp;kombinerat;total;712
2024;dec;livetsmuseum;kombinerat;total;776
2024;dec;hokeriet;kombinerat;total;733
2024;dec;tegnermuseet;kombinerat;total;48
2024;dec;bosjokloster;kombinerat;total;20
2025;jan;kulturenilund;verksamhet;vuxen;1002
2025;jan;kulturenilund;verksamhet;barn;1038
2025;jan;kulturenilund;verksamhet;fri-vuxen;142
2025;jan;kulturenilund;verksamhet;konferens;92
2025;jan;kulturenilund;verksamhet;medlem;823
2025;jan;kulturenilund;verksamhet;pensionär;280
2025;jan;kulturenilund;verksamhet;rabatt;89
2025;jan;kulturenilund;verksamhet;student;186
2025;jan;kulturenilund;anläggning;total;5496
2025;jan;kulturensostarp;kombinerat;total;47
2025;jan;livetsmuseum;kombinerat;total;1006
2025;jan;hokeriet;kombinerat;total;135
2025;jan;tegnermuseet;kombinerat;total;0
2025;jan;bosjokloster;kombinerat;total;20
2025;feb;kulturenilund;verksamhet;vuxen;1390
2025;feb;kulturenilund;verksamhet;barn;1270
2025;feb;kulturenilund;verksamhet;fri-vuxen;151
2025;feb;kulturenilund;verksamhet;konferens;225
2025;feb;kulturenilund;verksamhet;medlem;788
2025;feb;kulturenilund;verksamhet;pensionär;334
2025;feb;kulturenilund;verksamhet;rabatt;62
2025;feb;kulturenilund;verksamhet;student;218
2025;feb;kulturenilund;anläggning;total;7561
2025;feb;kulturensostarp;kombinerat;total;394
2025;feb;livetsmuseum;kombinerat;total;2147
2025;feb;hokeriet;kombinerat;total;424
2025;feb;tegnermuseet;kombinerat;total;0
2025;feb;bosjokloster;kombinerat;total;20
2025;mar;kulturenilund;verksamhet;vuxen;1071
2025;mar;kulturenilund;verksamhet;barn;1105
2025;mar;kulturenilund;verksamhet;fri-vuxen;193
2025;mar;kulturenilund;verksamhet;konferens;88
2025;mar;kulturenilund;verksamhet;medlem;887
2025;mar;kulturenilund;verksamhet;pensionär;463
2025;mar;kulturenilund;verksamhet;rabatt;95
2025;mar;kulturenilund;verksamhet;student;263
2025;mar;kulturenilund;anläggning;total;8675
2025;mar;kulturensostarp;kombinerat;total;1017
2025;mar;livetsmuseum;kombinerat;total;1219
2025;mar;hokeriet;kombinerat;total;561
2025;mar;tegnermuseet;kombinerat;total;4
2025;mar;bosjokloster;kombinerat;total;20
2025;apr;kulturenilund;verksamhet;vuxen;2145
2025;apr;kulturenilund;verksamhet;barn;2256
2025;apr;kulturenilund;verksamhet;fri-vuxen;113
2025;apr;kulturenilund;verksamhet;konferens;352
2025;apr;kulturenilund;verksamhet;medlem;1080
2025;apr;kulturenilund;verksamhet;pensionär;652
2025;apr;kulturenilund;verksamhet;rabatt;97
2025;apr;kulturenilund;verksamhet;student;372
2025;apr;kulturenilund;anläggning;total;13960
2025;apr;kulturensostarp;kombinerat;total;2355
2025;apr;livetsmuseum;kombinerat;total;2036
2025;apr;hokeriet;kombinerat;total;552
2025;apr;tegnermuseet;kombinerat;total;0
2025;apr;bosjokloster;kombinerat;total;20
2025;maj;kulturenilund;verksamhet;vuxen;2018
2025;maj;kulturenilund;verksamhet;barn;1479
2025;maj;kulturenilund;verksamhet;fri-vuxen;3057
2025;maj;kulturenilund;verksamhet;konferens;823
2025;maj;kulturenilund;verksamhet;medlem;1024
2025;maj;kulturenilund;verksamhet;pensionär;878
2025;maj;kulturenilund;verksamhet;rabatt;382
2025;maj;kulturenilund;verksamhet;student;361
2025;maj;kulturenilund;anläggning;total;20195
2025;maj;kulturensostarp;kombinerat;total;1810
2025;maj;livetsmuseum;kombinerat;total;1365
2025;maj;hokeriet;kombinerat;total;425
2025;maj;tegnermuseet;kombinerat;total;0
2025;maj;bosjokloster;kombinerat;total;20
2025;jun;kulturenilund;verksamhet;vuxen;4177
2025;jun;kulturenilund;verksamhet;barn;3575
2025;jun;kulturenilund;verksamhet;fri-vuxen;2322
2025;jun;kulturenilund;verksamhet;konferens;351
2025;jun;kulturenilund;verksamhet;medlem;1257
2025;jun;kulturenilund;verksamhet;pensionär;1482
2025;jun;kulturenilund;verksamhet;rabatt;212
2025;jun;kulturenilund;verksamhet;student;1004
2025;jun;kulturenilund;anläggning;total;22702
2025;jun;kulturensostarp;kombinerat;total;3108
2025;jun;livetsmuseum;kombinerat;total;669
2025;jun;hokeriet;kombinerat;total;854
2025;jun;tegnermuseet;kombinerat;total;25
2025;jun;bosjokloster;kombinerat;total;20
2025;jul;kulturenilund;verksamhet;vuxen;5711
2025;jul;kulturenilund;verksamhet;barn;4288
2025;jul;kulturenilund;verksamhet;fri-vuxen;330
2025;jul;kulturenilund;verksamhet;konferens;2175
2025;jul;kulturenilund;verksamhet;medlem;1530
2025;jul;kulturenilund;verksamhet;pensionär;1740
2025;jul;kulturenilund;verksamhet;rabatt;656
2025;jul;kulturenilund;verksamhet;student;592
2025;jul;kulturenilund;anläggning;total;28236
2025;jul;kulturensostarp;kombinerat;total;3622
2025;jul;livetsmuseum;kombinerat;total;0
2025;jul;hokeriet;kombinerat;total;2937
2025;jul;tegnermuseet;kombinerat;total;28
2025;jul;bosjokloster;kombinerat;total;20
2025;aug;kulturenilund;verksamhet;vuxen;4570
2025;aug;kulturenilund;verksamhet;barn;2896
2025;aug;kulturenilund;verksamhet;fri-vuxen;173
2025;aug;kulturenilund;verksamhet;konferens;334
2025;aug;kulturenilund;verksamhet;medlem;1078
2025;aug;kulturenilund;verksamhet;pensionär;1353
2025;aug;kulturenilund;verksamhet;rabatt;189
2025;aug;kulturenilund;verksamhet;student;592
2025;aug;kulturenilund;anläggning;total;21709
2025;aug;kulturensostarp;kombinerat;total;2407
2025;aug;livetsmuseum;kombinerat;total;1562
2025;aug;hokeriet;kombinerat;total;1625
2025;aug;tegnermuseet;kombinerat;total;130
2025;aug;bosjokloster;kombinerat;total;20
2025;sep;kulturenilund;verksamhet;vuxen;1258
2025;sep;kulturenilund;verksamhet;barn;3004
2025;sep;kulturenilund;verksamhet;fri-vuxen;4177
2025;sep;kulturenilund;verksamhet;konferens;419
2025;sep;kulturenilund;verksamhet;medlem;742
2025;sep;kulturenilund;verksamhet;pensionär;696
2025;sep;kulturenilund;verksamhet;rabatt;409
2025;sep;kulturenilund;verksamhet;student;233
2025;sep;kulturenilund;anläggning;total;17548
2025;sep;kulturensostarp;kombinerat;total;1307
2025;sep;livetsmuseum;kombinerat;total;1519
2025;sep;hokeriet;kombinerat;total;838
2025;sep;tegnermuseet;kombinerat;total;350
2025;sep;bosjokloster;kombinerat;total;20
2025;okt;kulturenilund;verksamhet;vuxen;1831
2025;okt;kulturenilund;verksamhet;barn;2190
2025;okt;kulturenilund;verksamhet;fri-vuxen;347
2025;okt;kulturenilund;verksamhet;konferens;467
2025;okt;kulturenilund;verksamhet;medlem;1086
2025;okt;kulturenilund;verksamhet;pensionär;611
2025;okt;kulturenilund;verksamhet;rabatt;252
2025;okt;kulturenilund;verksamhet;student;316
2025;okt;kulturenilund;anläggning;total;11041
2025;okt;kulturensostarp;kombinerat;total;438
2025;okt;livetsmuseum;kombinerat;total;1756
2025;okt;hokeriet;kombinerat;total;449
2025;okt;tegnermuseet;kombinerat;total;13
2025;okt;bosjokloster;kombinerat;total;20
2025;nov;kulturenilund;verksamhet;vuxen;4838
2025;nov;kulturenilund;verksamhet;barn;3616
2025;nov;kulturenilund;verksamhet;fri-vuxen;1098
2025;nov;kulturenilund;verksamhet;konferens;131
2025;nov;kulturenilund;verksamhet;medlem;3092
2025;nov;kulturenilund;verksamhet;pensionär;1191
2025;nov;kulturenilund;verksamhet;rabatt;179
2025;nov;kulturenilund;verksamhet;student;1602
2025;nov;kulturenilund;anläggning;total;21944
2025;nov;kulturensostarp;kombinerat;total;1152
2025;nov;livetsmuseum;kombinerat;total;1447
2025;nov;hokeriet;kombinerat;total;904
2025;nov;tegnermuseet;kombinerat;total;64
2025;nov;bosjokloster;kombinerat;total;20
2025;dec;kulturenilund;verksamhet;vuxen;1566
2025;dec;kulturenilund;verksamhet;barn;1255
2025;dec;kulturenilund;verksamhet;fri-vuxen;113
2025;dec;kulturenilund;verksamhet;konferens;163
2025;dec;kulturenilund;verksamhet;medlem;1026
2025;dec;kulturenilund;verksamhet;pensionär;551
2025;dec;kulturenilund;verksamhet;rabatt;158
2025;dec;kulturenilund;verksamhet;student;291
2025;dec;kulturenilund;anläggning;total;9260
2025;dec;kulturensostarp;kombinerat;total;1672
2025;dec;livetsmuseum;kombinerat;total;933
2025;dec;hokeriet;kombinerat;total;548
2025;dec;tegnermuseet;kombinerat;total;61
2025;dec;bosjokloster;kombinerat;total;20
2026;jan;kulturenilund;verksamhet;vuxen;814
2026;jan;kulturenilund;verksamhet;barn;660
2026;jan;kulturenilund;verksamhet;fri-vuxen;42
2026;jan;kulturenilund;verksamhet;konferens;0
2026;jan;kulturenilund;verksamhet;medlem;726
2026;jan;kulturenilund;verksamhet;pensionär;288
2026;jan;kulturenilund;verksamhet;rabatt;50
2026;jan;kulturenilund;verksamhet;student;154
2026;jan;kulturenilund;anläggning;total;4612
2026;jan;kulturensostarp;kombinerat;total;140
2026;jan;livetsmuseum;kombinerat;total;981
2026;jan;hokeriet;kombinerat;total;187
2026;jan;tegnermuseet;kombinerat;total;0
2026;jan;bosjokloster;kombinerat;total;20
2026;feb;kulturenilund;verksamhet;vuxen;1243
2026;feb;kulturenilund;verksamhet;barn;2060
2026;feb;kulturenilund;verksamhet;fri-vuxen;177
2026;feb;kulturenilund;verksamhet;konferens;214
2026;feb;kulturenilund;verksamhet;medlem;1088
2026;feb;kulturenilund;verksamhet;pensionär;400
2026;feb;kulturenilund;verksamhet;rabatt;61
2026;feb;kulturenilund;verksamhet;student;202
2026;feb;kulturenilund;anläggning;total;7029
2026;feb;kulturensostarp;kombinerat;total;395
2026;feb;livetsmuseum;kombinerat;total;2048
2026;feb;hokeriet;kombinerat;total;263
2026;feb;tegnermuseet;kombinerat;total;0
2026;feb;bosjokloster;kombinerat;total;20
2026;mar;kulturenilund;verksamhet;vuxen;1438
2026;mar;kulturenilund;verksamhet;barn;1798
2026;mar;kulturenilund;verksamhet;fri-vuxen;144
2026;mar;kulturenilund;verksamhet;konferens;606
2026;mar;kulturenilund;verksamhet;medlem;1394
2026;mar;kulturenilund;verksamhet;pensionär;584
2026;mar;kulturenilund;verksamhet;rabatt;70
2026;mar;kulturenilund;verksamhet;student;280
2026;mar;kulturenilund;anläggning;total;10702
2026;mar;kulturensostarp;kombinerat;total;378
2026;mar;livetsmuseum;kombinerat;total;1528
2026;mar;hokeriet;kombinerat;total;489
2026;mar;tegnermuseet;kombinerat;total;0
2026;mar;bosjokloster;kombinerat;total;20
2026;apr;kulturenilund;verksamhet;vuxen;2086
2026;apr;kulturenilund;verksamhet;barn;2201
2026;apr;kulturenilund;verksamhet;fri-vuxen;181
2026;apr;kulturenilund;verksamhet;konferens;599
2026;apr;kulturenilund;verksamhet;medlem;1389
2026;apr;kulturenilund;verksamhet;pensionär;545
2026;apr;kulturenilund;verksamhet;rabatt;163
2026;apr;kulturenilund;verksamhet;student;281
2026;apr;kulturenilund;anläggning;total;13254
2026;apr;kulturensostarp;kombinerat;total;649
2026;apr;livetsmuseum;kombinerat;total;1147
2026;apr;hokeriet;kombinerat;total;467
2026;apr;tegnermuseet;kombinerat;total;30
2026;apr;bosjokloster;kombinerat;total;20
